scenario,p,severity,log_return,S_T
Aggressive tariffs / restrictions,0.2,2,-0.08371910869703482,368.2345134429585
No new measures,0.45,0,0.05311633541689334,422.2322187591611
Aggressive tariffs / restrictions,0.2,2,0.0940727189221558,439.88433951196834
No new measures,0.45,0,0.002167077279600459,401.25863159224787
Mild tariffs / tighter language,0.3,1,-0.09642607019824763,363.58497497242655
No new measures,0.45,0,-0.18115276507518122,334.04855064135637
No new measures,0.45,0,-0.17411899772597436,336.40645317763534
No new measures,0.45,0,0.1790165843739078,478.88270518119873
Mild tariffs / tighter language,0.3,1,0.03065607653198133,412.8544812460932
No new measures,0.45,0,0.1518235237633059,466.0358826019504
Mild tariffs / tighter language,0.3,1,0.05580977316076087,423.37100789420776
Aggressive + retaliation,0.05,3,-0.3936675656193734,270.09440419954933
No new measures,0.45,0,0.18191420322861993,480.27233707641614
No new measures,0.45,0,0.20960502160016956,493.7573145034481
No new measures,0.45,0,0.15774213239092133,468.8023453268279
No new measures,0.45,0,0.035619095494284374,414.9085789117215
Mild tariffs / tighter language,0.3,1,-0.02883675535564922,389.0089508823218
Mild tariffs / tighter language,0.3,1,-0.12220383637955717,354.332335048846
No new measures,0.45,0,0.07016333238331769,429.4917105790852
No new measures,0.45,0,-0.06354567344805312,375.73850470898276
Mild tariffs / tighter language,0.3,1,0.036271204907211266,415.17923293996245
No new measures,0.45,0,0.03564254071461533,414.91830664880536
Mild tariffs / tighter language,0.3,1,-0.055413377629944374,378.8065797175969
Aggressive tariffs / restrictions,0.2,2,-0.4416076528407502,257.451526517416
No new measures,0.45,0,0.09013158323694831,438.1541074234435
Mild tariffs / tighter language,0.3,1,0.003581407084411199,401.8265451482129
Aggressive tariffs / restrictions,0.2,2,-0.06423581048469809,375.47928311029114
Mild tariffs / tighter language,0.3,1,0.005338539113880574,402.53322812680767
Aggressive tariffs / restrictions,0.2,2,0.09022860176247659,438.19661855105
Aggressive tariffs / restrictions,0.2,2,-0.22505747724602218,319.69954454861147
Mild tariffs / tighter language,0.3,1,-0.13639801009337038,349.338406522766
Mild tariffs / tighter language,0.3,1,-0.055995674164291784,378.58606616740815
Mild tariffs / tighter language,0.3,1,-0.05275501755566976,379.81492368183825
Mild tariffs / tighter language,0.3,1,0.008655937927371153,403.87080879776374
Mild tariffs / tighter language,0.3,1,0.061256021530882415,425.6830819055805
No new measures,0.45,0,0.09219723240620997,439.06011551672964
Aggressive tariffs / restrictions,0.2,2,0.023379161969806016,409.8610790347702
No new measures,0.45,0,-0.003482376075196336,398.9981309784817
No new measures,0.45,0,-0.2081260615871654,325.15859473438326
No new measures,0.45,0,-0.1526307559152659,343.71346262097154
No new measures,0.45,0,0.061156685617949944,425.64079838819015
Mild tariffs / tighter language,0.3,1,0.04143827750770694,417.3300460973353
No new measures,0.45,0,-0.044311984781472774,383.0352892262941
Mild tariffs / tighter language,0.3,1,0.1123726942567307,448.0083196753072
Mild tariffs / tighter language,0.3,1,0.02019253421090718,408.55708312127604
No new measures,0.45,0,0.08149203388568918,434.3849587067223
No new measures,0.45,0,-0.12081750170553819,354.8238989083327
Mild tariffs / tighter language,0.3,1,0.2576153426180308,518.0410319119849
Mild tariffs / tighter language,0.3,1,0.0503391511240483,421.06122885330643
No new measures,0.45,0,0.15633165263508314,468.14157522023186
No new measures,0.45,0,-0.09076746648015141,365.64819021706876
No new measures,0.45,0,0.16868375805308924,473.9599700429713
No new measures,0.45,0,-0.15674231687556897,342.30316501556536
No new measures,0.45,0,0.07484224514040765,431.50597342812506
Aggressive + retaliation,0.05,3,0.2797524592384872,529.6368420079087
No new measures,0.45,0,-0.09010656707920447,365.8899267599097
No new measures,0.45,0,0.009047123380862311,404.028828088664
Aggressive tariffs / restrictions,0.2,2,0.017704584790713886,407.5418771773962
Mild tariffs / tighter language,0.3,1,-0.17196682342944258,337.1312381513891
No new measures,0.45,0,0.12567589185445024,454.0080824081845
Mild tariffs / tighter language,0.3,1,-0.04999905604819959,380.8631227261264
Aggressive tariffs / restrictions,0.2,2,0.012936929629394904,405.6034825136073
No new measures,0.45,0,0.10691445435654437,445.56964428140213
No new measures,0.45,0,-0.07845975873317888,370.1762893816168
Aggressive tariffs / restrictions,0.2,2,-0.09216898647298148,365.13608591417227
Aggressive tariffs / restrictions,0.2,2,0.09528740800891727,440.41898686802716
Aggressive + retaliation,0.05,3,-0.16987142914774014,337.8384016544311
No new measures,0.45,0,-0.05583353117924667,378.64745621912164
Aggressive tariffs / restrictions,0.2,2,0.029903996715460922,412.5440984545345
No new measures,0.45,0,-0.15902819315231326,341.5215959566102
Mild tariffs / tighter language,0.3,1,0.41189876958639393,604.4614390996495
Aggressive tariffs / restrictions,0.2,2,0.01987382959368509,408.4268948393917
No new measures,0.45,0,-0.18258724136664112,333.56970944054996
No new measures,0.45,0,-0.0796160284705208,369.74851310076724
Mild tariffs / tighter language,0.3,1,-0.172826221939982,336.84163252861026
Aggressive tariffs / restrictions,0.2,2,-0.12949258288637835,351.7590857525707
No new measures,0.45,0,-0.08185877809745798,368.9201889699683
Aggressive tariffs / restrictions,0.2,2,-0.19927181309752137,328.0504132780518
No new measures,0.45,0,-0.1518838061481126,343.9702952204276
No new measures,0.45,0,-0.01206375237675881,395.58882705462526
No new measures,0.45,0,0.0065170108743657345,403.007881796852
Aggressive tariffs / restrictions,0.2,2,0.05226760340372824,421.8740087917468
No new measures,0.45,0,0.008572434546542409,403.83708562783
Mild tariffs / tighter language,0.3,1,0.06168348253343679,425.8650837191098
No new measures,0.45,0,-0.07586721476767204,371.1372327926165
Aggressive tariffs / restrictions,0.2,2,-0.1513681745183165,344.1477029189332
Aggressive tariffs / restrictions,0.2,2,0.21809589593452375,497.9675949988993
No new measures,0.45,0,-0.052233287343892,380.0131363046678
No new measures,0.45,0,-0.024048202139458852,390.87620810743795
No new measures,0.45,0,0.09780941151924583,441.53112692000053
No new measures,0.45,0,-0.06273451988057265,376.0434099832995
Aggressive tariffs / restrictions,0.2,2,0.32041715035791885,551.6182655040399
Mild tariffs / tighter language,0.3,1,0.29137689667869376,535.8294956683735
No new measures,0.45,0,-0.17041262946436964,337.65561287162126
Mild tariffs / tighter language,0.3,1,-0.15808460449376413,341.8440039475447
Mild tariffs / tighter language,0.3,1,0.20482306295612324,491.40182386331816
No new measures,0.45,0,-0.02451603512935953,390.6933860907378
No new measures,0.45,0,-0.03687860122111848,385.8931460620012
No new measures,0.45,0,-0.16357351428971895,339.9727931971023
Mild tariffs / tighter language,0.3,1,0.20461658024478002,491.3003683571323
No new measures,0.45,0,-0.032911974073590936,387.42688015586526
Mild tariffs / tighter language,0.3,1,-0.03410245751167248,386.9659293031903
No new measures,0.45,0,-0.08510251229446728,367.7254486945524
Mild tariffs / tighter language,0.3,1,-0.24068061390865403,314.743648993416
No new measures,0.45,0,0.0016280176899865217,401.04238756841653
Mild tariffs / tighter language,0.3,1,0.08107209892275087,434.2025835707149
No new measures,0.45,0,0.0551170368491877,423.0778249847203
No new measures,0.45,0,-0.04766563300995285,381.75287519185
No new measures,0.45,0,0.06492452355928877,427.247569062604
Mild tariffs / tighter language,0.3,1,-0.008782326175222538,396.8890547306281
Aggressive tariffs / restrictions,0.2,2,-0.15146424280152038,344.11464282798374
No new measures,0.45,0,-0.022897187078121488,391.32637153283
Mild tariffs / tighter language,0.3,1,-0.02138253192712856,391.9195451505254
Mild tariffs / tighter language,0.3,1,0.08933222752189766,437.80400637987873
Mild tariffs / tighter language,0.3,1,0.004363009503449632,402.1407365183071
Mild tariffs / tighter language,0.3,1,-0.2015990377124988,327.2878539489049
No new measures,0.45,0,-0.01842854399975629,393.078982394103
Mild tariffs / tighter language,0.3,1,-0.012070429487238327,395.58618567314096
Aggressive tariffs / restrictions,0.2,2,-0.171433980646682,337.3109239663746
Aggressive tariffs / restrictions,0.2,2,0.04613665387383378,419.29543317143373
No new measures,0.45,0,-0.023223969896262082,391.1985136903386
Mild tariffs / tighter language,0.3,1,0.04964217265919002,420.767860492
No new measures,0.45,0,-0.010841861916857492,396.0724886990452
Mild tariffs / tighter language,0.3,1,0.06644735510507241,427.898690787153
No new measures,0.45,0,-0.13793462817031224,348.8020190292354
No new measures,0.45,0,-0.18657119130761549,332.2434280897799
Mild tariffs / tighter language,0.3,1,0.1676370246286447,473.46411985723324
Aggressive tariffs / restrictions,0.2,2,0.02237726079529148,409.45064438011184
No new measures,0.45,0,0.1301472775300005,456.0426729741593
Mild tariffs / tighter language,0.3,1,-0.24747461269462648,312.6125286362445
Mild tariffs / tighter language,0.3,1,0.1329967855422408,457.34402344847683
Aggressive tariffs / restrictions,0.2,2,-0.03540327246465499,386.4628854904489
Mild tariffs / tighter language,0.3,1,-0.04662396905331369,382.150740587326
No new measures,0.45,0,0.032736701621405816,413.7143708818251
No new measures,0.45,0,-0.04831695271426288,381.50431297758155
Mild tariffs / tighter language,0.3,1,0.026723390807361334,411.23404274750374
No new measures,0.45,0,0.12427000091272895,453.3702450276151
Aggressive tariffs / restrictions,0.2,2,0.06909833042647621,429.0345445514392
Aggressive tariffs / restrictions,0.2,2,0.09151130146798837,438.7590538653123
Aggressive tariffs / restrictions,0.2,2,-0.1627046164877134,340.2683231839376
No new measures,0.45,0,0.3178415741376945,550.1993586525098
Mild tariffs / tighter language,0.3,1,0.114653568498045,449.03133655446226
Mild tariffs / tighter language,0.3,1,-0.09537197832158671,363.96842900340556
No new measures,0.45,0,-0.1512133244812433,344.20099832978053
No new measures,0.45,0,0.005813783579879214,402.7245752805921
No new measures,0.45,0,0.08169836761600621,434.4745962229494
No new measures,0.45,0,-0.16519664145824048,339.421421713974
Aggressive + retaliation,0.05,3,-0.25176684907446184,311.27359732850067
Aggressive tariffs / restrictions,0.2,2,-0.17691529118158464,335.4670760134006
No new measures,0.45,0,-0.15406582181415637,343.22056490671537
Mild tariffs / tighter language,0.3,1,-0.04691685694228401,382.0388296531256
No new measures,0.45,0,0.11239799989680942,448.019656956045
No new measures,0.45,0,0.004173507029817165,402.06453707420803
No new measures,0.45,0,-0.06455130403328704,375.36084050376263
Mild tariffs / tighter language,0.3,1,0.07525199536882518,431.6828193281505
Mild tariffs / tighter language,0.3,1,-0.07380921733862798,371.90181875163756
Aggressive tariffs / restrictions,0.2,2,-0.3509292119126429,281.88801912598973
Aggressive tariffs / restrictions,0.2,2,-0.3204793280961369,290.60349578132104
No new measures,0.45,0,-0.16632775552517873,339.037714418523
Mild tariffs / tighter language,0.3,1,0.045205754993440386,418.90529314077304
No new measures,0.45,0,0.04506698240073717,418.84716460056416
No new measures,0.45,0,-0.14062205871680394,347.8658962744733
Mild tariffs / tighter language,0.3,1,-0.13642123346280097,349.3302938020977
No new measures,0.45,0,-0.09950771456302542,362.46626000934174
No new measures,0.45,0,-0.0927141034909302,364.93709826057886
No new measures,0.45,0,-0.026418166722060245,389.95094219484383
No new measures,0.45,0,-0.10833701500356893,359.2800233196369
Aggressive tariffs / restrictions,0.2,2,-0.19386317370303105,329.82952662085506
No new measures,0.45,0,-0.09208639724030171,365.1662434686591
Mild tariffs / tighter language,0.3,1,0.15853931325462872,469.1762145862938
Aggressive + retaliation,0.05,3,-0.42049405003374635,262.94504570594194
Mild tariffs / tighter language,0.3,1,0.09950482783655157,442.2803409325461
No new measures,0.45,0,0.1115588475652257,447.6438579146884
Aggressive tariffs / restrictions,0.2,2,-0.08763128296207995,366.7967301192097
No new measures,0.45,0,0.028042805008046186,411.7769888899693
No new measures,0.45,0,0.01165269340811314,405.0829261600919
Mild tariffs / tighter language,0.3,1,-0.09624551616697911,363.6506276321143
No new measures,0.45,0,0.0568788577879847,423.823869360843
Aggressive tariffs / restrictions,0.2,2,0.10778897948023536,445.9594765638977
No new measures,0.45,0,-0.10381308512321383,360.90906300488314
Mild tariffs / tighter language,0.3,1,0.1429374607943887,461.91300361376045
Mild tariffs / tighter language,0.3,1,0.05664936659214497,423.72661667398245
Aggressive + retaliation,0.05,3,-0.45856276179883615,253.12320510458048
No new measures,0.45,0,0.04906271378223645,420.5241134476157
No new measures,0.45,0,0.05587038061486904,423.3966681107318
Aggressive tariffs / restrictions,0.2,2,0.07562327166884027,431.84312268466783
Mild tariffs / tighter language,0.3,1,-0.12085027367156617,354.81227082211046
No new measures,0.45,0,-0.10001557880009114,362.282223095579
No new measures,0.45,0,0.07412781338761333,431.197801956038
Aggressive tariffs / restrictions,0.2,2,0.05066878843142293,421.2000492219547
Mild tariffs / tighter language,0.3,1,0.09067886003455257,438.39396462836623
Mild tariffs / tighter language,0.3,1,0.09403765301042864,439.86891483699054
Aggressive tariffs / restrictions,0.2,2,-0.0637840735818436,375.6489392758197
No new measures,0.45,0,0.03532960435762875,414.78848393965785
No new measures,0.45,0,0.03819239329317314,415.97763715726063
Mild tariffs / tighter language,0.3,1,-0.20235559308828915,327.0403362058147
Aggressive tariffs / restrictions,0.2,2,0.3541242216265099,570.5286175762308
No new measures,0.45,0,0.18907292178478294,483.72280730490263
Mild tariffs / tighter language,0.3,1,-0.31147414439935917,293.2322520959844
No new measures,0.45,0,0.023150091594743093,409.7672027562197
No new measures,0.45,0,-0.08924046314117809,366.2069627395976
Aggressive tariffs / restrictions,0.2,2,-0.23436486071162801,316.7377828006549
No new measures,0.45,0,0.02400394514201766,410.11723335201657
No new measures,0.45,0,0.011426417923046786,404.99127619394426
Aggressive tariffs / restrictions,0.2,2,-0.07304375667716502,372.18660394584464
No new measures,0.45,0,-0.10915745584856612,358.9853762005074
No new measures,0.45,0,-0.2075193954030386,325.3559173067008
Aggressive tariffs / restrictions,0.2,2,0.028727983817516026,412.0592264375356
No new measures,0.45,0,0.00299825569972859,401.5922877524084
Mild tariffs / tighter language,0.3,1,-0.050290029996033,380.7523176012067
No new measures,0.45,0,0.11135788438159351,447.55390701858045
No new measures,0.45,0,0.11237006204649061,448.00714042477244
Mild tariffs / tighter language,0.3,1,-0.09329023368749573,364.7269075328506
No new measures,0.45,0,0.04036243882145505,416.8813077171451
Aggressive tariffs / restrictions,0.2,2,-0.21622583199995385,322.5355222525494
Aggressive tariffs / restrictions,0.2,2,-0.0816648891435846,368.99172545431344
Aggressive tariffs / restrictions,0.2,2,-0.2779625167185417,303.2254511312574
No new measures,0.45,0,0.1787350573696152,478.74790574353284
No new measures,0.45,0,0.028754247828282058,412.0700489076151
Aggressive tariffs / restrictions,0.2,2,-0.08812922239365234,366.61413302883005
Mild tariffs / tighter language,0.3,1,0.08374988678192194,435.3668441030818
Mild tariffs / tighter language,0.3,1,-0.08410759245062785,368.0914881002834
Aggressive tariffs / restrictions,0.2,2,0.2238462025481163,500.83931006182274
No new measures,0.45,0,-0.011193362982563895,395.9332932622758
No new measures,0.45,0,0.03193221590988639,413.38167742331046
Mild tariffs / tighter language,0.3,1,-0.07586026523993626,371.13981203007177
Mild tariffs / tighter language,0.3,1,0.2356209540427242,506.7714245254583
No new measures,0.45,0,-0.06877980095612324,373.7769793806588
Mild tariffs / tighter language,0.3,1,0.1643369126830339,471.9042106127537
Aggressive tariffs / restrictions,0.2,2,-0.0010500000313963531,399.9698257582646
No new measures,0.45,0,-0.1261964042186642,352.92045954345326
No new measures,0.45,0,-0.09518438486033189,364.0367135054526
Mild tariffs / tighter language,0.3,1,-0.19449144262390855,329.6223700619194
Aggressive tariffs / restrictions,0.2,2,0.3021171225577355,541.6154410461702
Aggressive + retaliation,0.05,3,-0.05985917599677984,377.12622008191255
No new measures,0.45,0,-0.04151821562798071,384.1068976182636
Aggressive tariffs / restrictions,0.2,2,0.21445527883469104,496.15798171065575
Aggressive tariffs / restrictions,0.2,2,-0.28365837525540927,301.50323127331035
Mild tariffs / tighter language,0.3,1,0.17625494042189596,477.5620261167535
No new measures,0.45,0,0.10308850148119626,443.86817277010556
No new measures,0.45,0,-0.14551774540656295,346.1670158226625
Mild tariffs / tighter language,0.3,1,0.20449686126202427,491.241553897479
No new measures,0.45,0,-0.09468508776701022,364.2185213626586
No new measures,0.45,0,0.09654606490132132,440.97367226746627
Aggressive tariffs / restrictions,0.2,2,-0.22769107142788017,318.8586934044853
No new measures,0.45,0,-0.028349830155227337,389.1984152674445
Aggressive tariffs / restrictions,0.2,2,0.21672146639244566,497.2836437544016
Mild tariffs / tighter language,0.3,1,-0.015562854973376975,394.2070400797318
Aggressive tariffs / restrictions,0.2,2,-0.04636925270045321,382.2480930283144
No new measures,0.45,0,-0.011422383497102789,395.8426267983662
Mild tariffs / tighter language,0.3,1,-0.04794196914384463,381.64739765251636
Mild tariffs / tighter language,0.3,1,-0.2412291006612716,314.57106360619855
Aggressive tariffs / restrictions,0.2,2,-0.2836304190411313,301.5116602800703
No new measures,0.45,0,-0.030278457835940978,388.4485197974932
No new measures,0.45,0,0.21770019336069715,497.7705869207484
Aggressive tariffs / restrictions,0.2,2,0.13423942975842784,457.91269260756695
No new measures,0.45,0,0.07021581711545644,429.51425292803015
Mild tariffs / tighter language,0.3,1,-0.17065713737589142,337.5730634953034
No new measures,0.45,0,0.03707792277329793,415.51430057915707
No new measures,0.45,0,0.031220283572371693,413.08748237532683
Mild tariffs / tighter language,0.3,1,-0.01162731675077034,395.7615137925761
Mild tariffs / tighter language,0.3,1,-0.05801642123047571,377.8218119272233
Mild tariffs / tighter language,0.3,1,-0.04152500454861558,384.10428995587193
Mild tariffs / tighter language,0.3,1,0.048871195151213104,420.4435829568867
Mild tariffs / tighter language,0.3,1,0.23179174857561644,504.83460322604947
Aggressive + retaliation,0.05,3,0.14917666389206,464.80398197910347
No new measures,0.45,0,0.05400704752195668,422.6084736500749
No new measures,0.45,0,0.20862989403143165,493.27607280796525
No new measures,0.45,0,-0.03018686176724039,388.4841017843594
Aggressive tariffs / restrictions,0.2,2,0.23498008320910638,506.4467535473614
No new measures,0.45,0,0.028131812173161713,411.8136416235639
Mild tariffs / tighter language,0.3,1,-0.07328036371916717,372.09855239163187
No new measures,0.45,0,0.013130742633527797,405.6821013614714
Mild tariffs / tighter language,0.3,1,-0.07305374015979099,372.18288824589837
Aggressive tariffs / restrictions,0.2,2,0.22650022956503,502.1703166042358
Mild tariffs / tighter language,0.3,1,-0.014400343086716396,394.66557692525635
Mild tariffs / tighter language,0.3,1,-0.030945735311643918,388.18940331067427
No new measures,0.45,0,0.1070914607327454,445.648519930022
Mild tariffs / tighter language,0.3,1,0.2213649779292098,499.59815566376676
No new measures,0.45,0,0.19322530234316734,485.73558450198453
Aggressive tariffs / restrictions,0.2,2,0.05610107698486973,423.4943554527597
No new measures,0.45,0,-0.053220551309504975,379.6381481653315
No new measures,0.45,0,0.05869744792422817,424.59533254421524
No new measures,0.45,0,0.028938178898267435,412.1458483633434
Mild tariffs / tighter language,0.3,1,-0.022508098412616927,391.4786618137963
Aggressive tariffs / restrictions,0.2,2,0.17479599161110135,476.86579557252776
No new measures,0.45,0,-0.139678455797909,348.194298465848
No new measures,0.45,0,0.1142643123755924,448.85658237180974
No new measures,0.45,0,0.17802160532167166,478.4064638854111
Aggressive + retaliation,0.05,3,0.008613926117346807,403.85384181047954
Aggressive tariffs / restrictions,0.2,2,0.05979512972760456,425.0616590067605
No new measures,0.45,0,0.0980950865331437,441.65727934926025
Mild tariffs / tighter language,0.3,1,0.12024082273736528,451.5472106624321
Aggressive tariffs / restrictions,0.2,2,-0.19577400148771187,329.199880960974
Aggressive tariffs / restrictions,0.2,2,0.1617517115917513,470.68581890485257
Mild tariffs / tighter language,0.3,1,0.33664856855022707,560.6448713839366
Mild tariffs / tighter language,0.3,1,0.22686695736988766,502.35451019449994
Mild tariffs / tighter language,0.3,1,-0.02058485029741536,392.232296893594
No new measures,0.45,0,-0.05793234044185506,377.85358081868617
No new measures,0.45,0,-0.13581101808435633,349.5435255715681
No new measures,0.45,0,0.07889950377075408,433.26026115587985
No new measures,0.45,0,-0.10600809744660972,360.11773197237085
No new measures,0.45,0,-0.09530074551604979,363.9943564191607
Aggressive tariffs / restrictions,0.2,2,-0.06673479927528442,374.5421360384176
Aggressive tariffs / restrictions,0.2,2,0.2886420381158461,534.3660798137379
No new measures,0.45,0,0.032497250332738516,413.61531830218445
No new measures,0.45,0,0.08908162643247396,437.6943059650217
Mild tariffs / tighter language,0.3,1,-0.05733478989005611,378.0794349073008
Mild tariffs / tighter language,0.3,1,-0.12046140782005754,354.9502720281687
No new measures,0.45,0,-0.026126126486956724,390.06484019027044
Aggressive tariffs / restrictions,0.2,2,-0.08880488195811093,366.36651034712037
No new measures,0.45,0,-0.012209621970895599,395.5311268814305
No new measures,0.45,0,-0.0020265742784961373,399.57941618980504
Mild tariffs / tighter language,0.3,1,0.016280601363922155,406.9619572947163
Mild tariffs / tighter language,0.3,1,-0.20056174717715564,327.62752267926237
No new measures,0.45,0,-0.08845029102151405,366.49644362638224
Mild tariffs / tighter language,0.3,1,0.2916875411105977,535.9959739740933
Aggressive tariffs / restrictions,0.2,2,-0.07000718763428568,373.3184919238199
No new measures,0.45,0,-0.03085193104637144,388.2258188403777
Mild tariffs / tighter language,0.3,1,-0.06746604121679725,374.26835523188635
No new measures,0.45,0,-0.16383289465544656,339.88462236505103
Mild tariffs / tighter language,0.3,1,0.007910313396659041,403.5697850547754
No new measures,0.45,0,0.0890397114133736,437.6759603843075
No new measures,0.45,0,0.309657516148159,545.7148708799259
No new measures,0.45,0,0.016457128403184078,407.0338034253356
Aggressive tariffs / restrictions,0.2,2,-0.21598659407016838,322.6126942140375
No new measures,0.45,0,0.13800489526565443,459.6401974456912
Aggressive tariffs / restrictions,0.2,2,0.09499828688319899,440.2916708405196
No new measures,0.45,0,-0.018119260522196666,393.20057403090635
Aggressive tariffs / restrictions,0.2,2,0.29716888440134026,538.9420186748926
Mild tariffs / tighter language,0.3,1,0.0380429912418126,415.9154938872308
No new measures,0.45,0,-0.1347045779298936,349.9304886002326
Mild tariffs / tighter language,0.3,1,-0.15170522853447657,344.0317260998364
Aggressive tariffs / restrictions,0.2,2,0.10810223523727164,446.09919782043767
Mild tariffs / tighter language,0.3,1,0.13208683171949845,456.92805079268834
No new measures,0.45,0,0.25193877696198114,515.1086687320889
Mild tariffs / tighter language,0.3,1,0.06410219299456771,426.8963747465618
Mild tariffs / tighter language,0.3,1,-0.03220504152860115,387.70086165806134
No new measures,0.45,0,-0.08088378568973337,369.28005875991886
Aggressive tariffs / restrictions,0.2,2,-0.015294281692010091,394.31292777669063
No new measures,0.45,0,0.11178356115622752,447.74446087649335
Mild tariffs / tighter language,0.3,1,0.05222223461646382,421.85486931376033
Mild tariffs / tighter language,0.3,1,-0.007523202916185705,397.3891017150267
Aggressive + retaliation,0.05,3,-0.09226403143094931,365.1013832194182
No new measures,0.45,0,0.03322011394516813,413.91441385495057
No new measures,0.45,0,0.1375875211956052,459.448395575073
No new measures,0.45,0,0.002790768376762595,401.5089710875737
Mild tariffs / tighter language,0.3,1,0.0014554826618739445,400.97319967764207
No new measures,0.45,0,-0.11507997408630911,356.8655622774386
No new measures,0.45,0,-0.06143618270685821,376.53195820294053
No new measures,0.45,0,0.26279769004433756,520.732668995648
Aggressive tariffs / restrictions,0.2,2,-0.10701758560286834,359.7543808172864
No new measures,0.45,0,0.04435633168692214,418.5496163030388
Mild tariffs / tighter language,0.3,1,-0.08303579166922004,368.486220344235
No new measures,0.45,0,0.2440096958953364,511.04048015210964
No new measures,0.45,0,-0.02950268046871702,388.74998628780446
No new measures,0.45,0,0.0867153994511037,436.6598462545583
No new measures,0.45,0,-0.127983893307802,352.2901815480235
Mild tariffs / tighter language,0.3,1,0.018848938897431732,408.00851634750524
No new measures,0.45,0,0.013199866994119179,405.7101448465642
No new measures,0.45,0,0.2489197486572019,513.5558862077527
No new measures,0.45,0,-0.07423779083522616,371.74246563848345
No new measures,0.45,0,-0.06419578104453175,375.49431363661785
No new measures,0.45,0,0.09894266697987111,442.03177810988524
No new measures,0.45,0,0.022317593129077953,409.4262141445869
No new measures,0.45,0,0.21377967362300365,495.8228880006661
Mild tariffs / tighter language,0.3,1,0.057592886957261565,424.1266000326055
Aggressive tariffs / restrictions,0.2,2,-0.14229575419330787,347.284161656547
Mild tariffs / tighter language,0.3,1,-0.10305420900212224,361.18305222347175
No new measures,0.45,0,-0.01589397491124009,394.07653187724185
Aggressive + retaliation,0.05,3,0.24818998807105203,513.1812500771802
Aggressive + retaliation,0.05,3,0.27990401176798835,529.7171158937336
Mild tariffs / tighter language,0.3,1,0.040388040845001,416.89198085882754
No new measures,0.45,0,0.017393096629599026,407.41495247629405
Mild tariffs / tighter language,0.3,1,-0.24522562590536515,313.3163812642656
Aggressive + retaliation,0.05,3,-0.2714553791143685,305.2050145275408
Aggressive tariffs / restrictions,0.2,2,0.18103768061157466,479.85155195140743
Mild tariffs / tighter language,0.3,1,0.16351815862253985,471.51799525342227
Mild tariffs / tighter language,0.3,1,-0.15449705973666944,343.072587092457
Aggressive + retaliation,0.05,3,-0.01648676657917897,393.84299581856834
No new measures,0.45,0,0.04405259368986703,418.42250618597814
No new measures,0.45,0,-0.10561396454618606,360.25969419272025
Aggressive tariffs / restrictions,0.2,2,-0.13791940840712796,348.80732775376185
No new measures,0.45,0,-0.1295640920825038,351.7339326424687
No new measures,0.45,0,-0.13936015858598735,348.3051453804528
No new measures,0.45,0,-0.3454995843475107,283.42272876542046
No new measures,0.45,0,0.000861558429939794,400.73512268484325
No new measures,0.45,0,-0.12978839251461874,351.65504741671333
Mild tariffs / tighter language,0.3,1,-0.2190286104936692,321.6327922943316
No new measures,0.45,0,-0.04792825021022143,381.6526334837472
Mild tariffs / tighter language,0.3,1,-0.06122644811033309,376.6109382634091
No new measures,0.45,0,0.1196292694864414,451.27114991933223
Aggressive tariffs / restrictions,0.2,2,-0.3879525705257555,271.64241160842806
Mild tariffs / tighter language,0.3,1,0.03301324798228543,413.8287979069954
Aggressive + retaliation,0.05,3,-0.031147181924918953,388.11121174604546
No new measures,0.45,0,-0.09165637107664958,365.32330827600106
No new measures,0.45,0,0.08413515974758948,435.5346114943076
Aggressive tariffs / restrictions,0.2,2,0.4873007729791635,651.8013787314029
Aggressive tariffs / restrictions,0.2,2,0.021082903052688,408.92101160942707
No new measures,0.45,0,-0.15982636694923508,341.2491111272264
Mild tariffs / tighter language,0.3,1,-0.03449469677619445,386.8141758354652
Mild tariffs / tighter language,0.3,1,0.10881150441371402,446.4157144655685
No new measures,0.45,0,-0.06361833924674307,375.71120236242496
Mild tariffs / tighter language,0.3,1,-0.026597277519902818,389.8811040250397
No new measures,0.45,0,0.1971146976965126,487.6284809524147
No new measures,0.45,0,-0.03597900956982887,386.24044850625654
Aggressive tariffs / restrictions,0.2,2,-0.09408815671446176,364.43599961127535
Mild tariffs / tighter language,0.3,1,-0.02134144102616004,391.935649808618
Aggressive tariffs / restrictions,0.2,2,-0.14411849602801646,346.65172884253667
Mild tariffs / tighter language,0.3,1,-0.01229908453021539,395.49574323730826
Aggressive + retaliation,0.05,3,-0.13061812008736412,351.3633905423844
No new measures,0.45,0,0.148402937476632,464.44448995242294
No new measures,0.45,0,0.26313930951996606,520.9105918061913
No new measures,0.45,0,-0.03501471738123312,386.6130767860662
Mild tariffs / tighter language,0.3,1,0.22591051405766532,501.87426628250853
Mild tariffs / tighter language,0.3,1,-0.047281073299230265,381.89971019870563
Mild tariffs / tighter language,0.3,1,0.33075607462818124,557.3509890085207
No new measures,0.45,0,-0.06154701927768972,376.49022700459903
No new measures,0.45,0,-0.22216582696365064,320.62534172261076
Aggressive tariffs / restrictions,0.2,2,0.06531913206637652,427.41619785697895
Aggressive tariffs / restrictions,0.2,2,-0.2273617059372066,318.96373175154775
No new measures,0.45,0,0.041360522191738455,417.2975977292707
Mild tariffs / tighter language,0.3,1,0.26301461489529626,520.8456411050453
Mild tariffs / tighter language,0.3,1,-0.14555097060619962,346.1555145455213
