scenario,p,severity,log_return,S_T,pnl_$
No new measures,0.45,0,0.0955852838455242,440.55019658332975,-577.0
No new measures,0.45,0,-0.0663799770566647,374.67505549008615,455.49445099138484
No new measures,0.45,0,-0.0869445642136627,367.04870281792665,1218.1297182073347
Aggressive tariffs / restrictions,0.2,2,0.0120951133682398,405.2621825825174,-577.0
Aggressive tariffs / restrictions,0.2,2,-0.015188787240206,394.3545277970927,-577.0
Mild tariffs / tighter language,0.3,1,0.1684771217474054,473.8620428237275,-577.0
Mild tariffs / tighter language,0.3,1,-0.1118731313640469,358.01181094593454,2121.818905406546
Aggressive tariffs / restrictions,0.2,2,-0.0962414341972931,363.6521120459823,1557.7887954017724
No new measures,0.45,0,-0.0570457745036521,378.1887214732607,104.12785267392724
Mild tariffs / tighter language,0.3,1,-0.1304482058889145,351.4230972436174,2780.6902756382597
No new measures,0.45,0,0.1302832469273475,456.1046850373439,-577.0
No new measures,0.45,0,-0.0062381285129774,397.9001045457603,-577.0
Aggressive tariffs / restrictions,0.2,2,-0.2609415404972354,308.43081887337905,2923.0
Aggressive tariffs / restrictions,0.2,2,-0.0056612329102477,398.1297175914085,-577.0
Mild tariffs / tighter language,0.3,1,0.0607908498763233,425.4851122505585,-577.0
No new measures,0.45,0,0.0561164802528489,423.5008787000439,-577.0
Mild tariffs / tighter language,0.3,1,0.004725619855383,402.2865833534908,-577.0
Aggressive tariffs / restrictions,0.2,2,-0.3681056733691507,277.0875261951899,2922.999999999999
Aggressive tariffs / restrictions,0.2,2,-0.0355368257240509,386.4112755588701,-577.0
Mild tariffs / tighter language,0.3,1,-0.0546415975102321,379.099047951106,13.095204889399838
Mild tariffs / tighter language,0.3,1,0.1847029591112678,481.6135686962484,-577.0
No new measures,0.45,0,0.0895040546287966,437.8792394390381,-577.0
No new measures,0.45,0,0.176610912043449,477.73205490649895,-577.0
No new measures,0.45,0,-0.086491276368415,367.215119247951,1201.4880752048991
Mild tariffs / tighter language,0.3,1,-0.0519043859409784,380.1381437147533,-90.8143714753312
Aggressive tariffs / restrictions,0.2,2,-0.0929949950848502,364.8346048928046,1439.5395107195422
Aggressive tariffs / restrictions,0.2,2,0.2298583493996125,503.8594993564104,-577.0
No new measures,0.45,0,0.1750292551390235,476.9770439449379,-577.0
No new measures,0.45,0,0.1067925987360566,445.5153524238789,-577.0
No new measures,0.45,0,0.223904272816805,500.8683947795985,-577.0
Mild tariffs / tighter language,0.3,1,0.0809509218297558,434.1499713516292,-577.0
Aggressive tariffs / restrictions,0.2,2,0.3261294842394974,554.7783102341824,-577.0
Aggressive tariffs / restrictions,0.2,2,-0.2574497247699056,309.5096849621049,2923.0
Aggressive tariffs / restrictions,0.2,2,0.1391059629570814,460.14657114147934,-577.0
Mild tariffs / tighter language,0.3,1,0.142956288705682,461.92170055269,-577.0
Mild tariffs / tighter language,0.3,1,0.007893725678498,403.5630908084439,-577.0
Aggressive + retaliation,0.05,3,-0.5230802427237673,237.3079977437513,2923.0
Mild tariffs / tighter language,0.3,1,0.1432459063540953,462.055500603848,-577.0
No new measures,0.45,0,0.1956993341040098,486.9387975453338,-577.0
No new measures,0.45,0,0.0564669602487823,423.6493332999526,-577.0
No new measures,0.45,0,-0.0357421599867749,386.3319402299044,-577.0
No new measures,0.45,0,0.1157143723508067,449.5079234642129,-577.0
Mild tariffs / tighter language,0.3,1,0.1208486105038132,451.8217389520634,-577.0
Mild tariffs / tighter language,0.3,1,0.0583428728769854,424.4448083217631,-577.0
No new measures,0.45,0,-0.0756259819359189,371.2267740779667,800.3225922033305
No new measures,0.45,0,0.0679204075878852,428.5294724892252,-577.0
No new measures,0.45,0,-0.0352571640624039,386.5193550904183,-577.0
Aggressive tariffs / restrictions,0.2,2,-0.1104524458275666,358.52079461489416,2070.9205385105843
No new measures,0.45,0,0.0187559938960542,407.9705957576832,-577.0
No new measures,0.45,0,-0.1897931778991518,331.1746669110272,2923.0000000000005
Mild tariffs / tighter language,0.3,1,-0.013640604434161,394.965533548772,-577.0
Mild tariffs / tighter language,0.3,1,0.219285479466774,498.56032152846586,-577.0
No new measures,0.45,0,0.0356451434523377,414.9193865737391,-577.0
Aggressive tariffs / restrictions,0.2,2,-0.0776620432719261,370.4717025432034,875.8297456796622
No new measures,0.45,0,0.0575864670720323,424.12387719725086,-577.0
Mild tariffs / tighter language,0.3,1,0.1516890567497411,465.97322036169936,-577.0
Mild tariffs / tighter language,0.3,1,0.1299436939795982,455.949839637651,-577.0
No new measures,0.45,0,-0.0125647763151947,395.390677225542,-577.0
No new measures,0.45,0,0.0356193847122898,414.90869891077057,-577.0
Mild tariffs / tighter language,0.3,1,0.0421121486813875,417.611367561878,-577.0
No new measures,0.45,0,-0.0718119135724528,372.6453619485114,658.4638051488621
No new measures,0.45,0,0.1284601502024611,455.2739195928275,-577.0
No new measures,0.45,0,0.0473575382698769,419.80765704256567,-577.0
No new measures,0.45,0,0.2852539300584168,532.558653400097,-577.0
Aggressive tariffs / restrictions,0.2,2,-0.0807054284362493,369.3459284109561,988.4071589043895
Mild tariffs / tighter language,0.3,1,-0.034870486885634,386.6688422031763,-577.0
Aggressive tariffs / restrictions,0.2,2,0.2274910747601796,502.6681362399581,-577.0
Mild tariffs / tighter language,0.3,1,-0.2148374033992529,322.98365082165856,2923.0
Mild tariffs / tighter language,0.3,1,0.1022375835361623,443.4906380249906,-577.0
No new measures,0.45,0,0.0760902389432674,432.0448263814955,-577.0
No new measures,0.45,0,0.0857848228323106,436.2536898204187,-577.0
No new measures,0.45,0,-0.0057594517539083,398.0906156712239,-577.0
No new measures,0.45,0,0.1728058722438381,475.9177194224381,-577.0
Mild tariffs / tighter language,0.3,1,-0.0082893180146068,397.0847725147376,-577.0
No new measures,0.45,0,-0.0013577011838162,399.8467735145752,-577.0
No new measures,0.45,0,0.2304687607300631,504.167154792402,-577.0
Aggressive tariffs / restrictions,0.2,2,-0.0157731975891952,394.1241302597874,-577.0
No new measures,0.45,0,0.2273570293967897,502.60076042278007,-577.0
Aggressive tariffs / restrictions,0.2,2,0.0766403669524619,432.2825717309075,-577.0
Aggressive tariffs / restrictions,0.2,2,-0.2833235443788685,301.6042007674262,2922.999999999999
No new measures,0.45,0,-0.0103729831886343,396.2582422083621,-577.0
No new measures,0.45,0,0.0149170361662868,406.4074162953133,-577.0
Aggressive + retaliation,0.05,3,0.2403821646480258,509.19002316616366,-577.0
Aggressive tariffs / restrictions,0.2,2,-0.1929848895479186,330.1193379176798,2923.0
Aggressive tariffs / restrictions,0.2,2,-0.0913368782271794,365.4400451080386,1378.995489196141
No new measures,0.45,0,-0.0332963930226678,387.27797454465457,-577.0
Mild tariffs / tighter language,0.3,1,0.0632271305043816,426.5229771387718,-577.0
No new measures,0.45,0,-0.0989856664392581,362.6555342411386,1657.4465758861415
No new measures,0.45,0,0.0762503473021479,432.1140059075727,-577.0
No new measures,0.45,0,0.0451679963921458,418.8894761614445,-577.0
Mild tariffs / tighter language,0.3,1,0.3528617221578168,569.8087799925628,-577.0
Mild tariffs / tighter language,0.3,1,0.1959708998505505,487.0710514004045,-577.0
Aggressive tariffs / restrictions,0.2,2,0.004301703726165,402.1160837235641,-577.0
No new measures,0.45,0,0.1157494776718881,449.5237038611811,-577.0
Aggressive + retaliation,0.05,3,-0.199474259560771,327.98400735416504,2923.0
No new measures,0.45,0,0.0392914870208009,416.43508691312206,-577.0
Aggressive + retaliation,0.05,3,-0.1062467410271042,360.0318024410867,1919.819755891329
Mild tariffs / tighter language,0.3,1,0.0924066823462913,439.15208626291417,-577.0
No new measures,0.45,0,0.1384240484331838,459.83289747296647,-577.0
Aggressive tariffs / restrictions,0.2,2,0.1196047299808051,451.26007608427904,-577.0
Mild tariffs / tighter language,0.3,1,0.0216777929145832,409.1643469452354,-577.0
No new measures,0.45,0,0.0395408937484645,416.5389615784151,-577.0
No new measures,0.45,0,0.0237261969918811,410.0033398666985,-577.0
Aggressive + retaliation,0.05,3,-0.0742834037503964,371.7255097676394,750.449023236062
Aggressive + retaliation,0.05,3,-0.3055014733497255,294.9888725148967,2923.0
Mild tariffs / tighter language,0.3,1,0.1353734126733123,458.4322523077285,-577.0
No new measures,0.45,0,0.0540637074496598,422.6324192940114,-577.0
No new measures,0.45,0,0.1263450809866275,454.3120013611413,-577.0
No new measures,0.45,0,0.0049585311785174,402.3802913663039,-577.0
Mild tariffs / tighter language,0.3,1,0.1514382133915047,465.8563487331044,-577.0
No new measures,0.45,0,0.1422960271670973,461.6168120841184,-577.0
No new measures,0.45,0,-0.0345372588036161,386.7977125902633,-577.0
Aggressive tariffs / restrictions,0.2,2,-0.0966137124860392,363.5167574563616,1571.3242543638426
Aggressive + retaliation,0.05,3,0.1041214499538393,444.3269026025751,-577.0
No new measures,0.45,0,0.0109234577964363,404.7876329469032,-577.0
No new measures,0.45,0,-0.1557812596715473,342.6322960698153,2923.0
Mild tariffs / tighter language,0.3,1,-0.0152726016768197,394.3214765796233,-577.0
No new measures,0.45,0,0.0080036361561227,403.6074490581799,-577.0
No new measures,0.45,0,-0.0758872399154402,371.1298007891013,810.0199210898704
No new measures,0.45,0,0.1042421975685065,444.38055725546735,-577.0
No new measures,0.45,0,0.0993849607279848,442.2273292441449,-577.0
Aggressive tariffs / restrictions,0.2,2,0.2450993686933054,511.59765057358703,-577.0
No new measures,0.45,0,0.1754437049753174,477.1747679732322,-577.0
Mild tariffs / tighter language,0.3,1,0.0009368385940854,400.76529122619,-577.0
No new measures,0.45,0,0.2232537998770709,500.5426993819315,-577.0
Mild tariffs / tighter language,0.3,1,0.0649436766804988,427.25575226544765,-577.0
Mild tariffs / tighter language,0.3,1,-0.0628997520061475,375.98128066438056,324.8719335619437
Aggressive tariffs / restrictions,0.2,2,-0.0431240276429415,383.4905891172728,-426.0589117272805
No new measures,0.45,0,0.027181022052408,411.422279362685,-577.0
Mild tariffs / tighter language,0.3,1,-0.0538634459036371,379.3941592901178,-16.415929011778417
Aggressive tariffs / restrictions,0.2,2,-0.1146966570206703,357.00238115842905,2222.7618841570957
No new measures,0.45,0,-0.0346183581520189,386.76634481977857,-577.0
No new measures,0.45,0,0.0951002260326454,440.3365560866965,-577.0
No new measures,0.45,0,0.0029771924132595,401.5838289880928,-577.0
Aggressive + retaliation,0.05,3,-0.3755171860637221,275.0414799918484,2923.0
No new measures,0.45,0,-0.0203198949227164,392.336234717621,-577.0
No new measures,0.45,0,0.0428424004023827,417.91644035815744,-577.0
Aggressive + retaliation,0.05,3,0.2901329779800808,535.1633817211322,-577.0
No new measures,0.45,0,-0.0185754927078222,393.0212241893231,-577.0
No new measures,0.45,0,0.2660187393604743,522.4126788477687,-577.0
Mild tariffs / tighter language,0.3,1,-0.1107241121249884,358.4234098267537,2080.6590173246304
No new measures,0.45,0,0.0163355785921439,406.98433155015175,-577.0
No new measures,0.45,0,0.0413841355763223,417.3074516542737,-577.0
No new measures,0.45,0,0.1316736782198502,456.73930836189857,-577.0
Mild tariffs / tighter language,0.3,1,0.2593439302706923,518.9372856467214,-577.0
Mild tariffs / tighter language,0.3,1,-0.139233874194581,348.34913366121907,2923.0
No new measures,0.45,0,0.2800412522754867,529.7898195283772,-577.0
Mild tariffs / tighter language,0.3,1,-0.1345219401854323,349.9944049519803,2923.0
Aggressive tariffs / restrictions,0.2,2,0.152300803932607,466.25836537598366,-577.0
No new measures,0.45,0,0.0204468811594121,408.6610115850416,-577.0
Aggressive + retaliation,0.05,3,-0.2970334362114229,297.4974556399063,2922.999999999999
Aggressive + retaliation,0.05,3,-0.0660979467941874,374.7807400967579,444.92599032421185
No new measures,0.45,0,-0.1565077848236144,342.3834554942243,2923.0
Mild tariffs / tighter language,0.3,1,-0.2596720740464072,308.8226100806212,2923.0
Aggressive tariffs / restrictions,0.2,2,0.1258965171210622,454.1082591127595,-577.0
Mild tariffs / tighter language,0.3,1,0.1144511333795916,448.9404460426838,-577.0
Aggressive tariffs / restrictions,0.2,2,-0.3049518910096099,295.1510377472537,2923.0
No new measures,0.45,0,0.036452940933411,415.25469282059936,-577.0
Aggressive tariffs / restrictions,0.2,2,0.2767727969138738,528.0610518911446,-577.0
No new measures,0.45,0,-0.1386584011232745,348.5496568993819,2923.0
Mild tariffs / tighter language,0.3,1,-0.0874551183998791,366.8613523964983,1236.8647603501681
Aggressive tariffs / restrictions,0.2,2,-0.0896737686096771,366.0483176334183,1318.1682366581679
No new measures,0.45,0,-0.0108015389335565,396.08845984539295,-577.0
Mild tariffs / tighter language,0.3,1,0.1323677006054828,457.05640568989423,-577.0
Mild tariffs / tighter language,0.3,1,0.0283789368642865,411.9154235184428,-577.0
Aggressive tariffs / restrictions,0.2,2,-0.0335182773445122,387.1920531665634,-577.0
No new measures,0.45,0,0.205621089594824,491.7941321244688,-577.0
Mild tariffs / tighter language,0.3,1,0.1988031973178172,488.4525369711939,-577.0
No new measures,0.45,0,-0.0414482088865334,384.1337886317984,-490.37886317983816
No new measures,0.45,0,-0.06773622026184,374.1672494240304,506.27505759696123
No new measures,0.45,0,0.1369094968129818,459.13698394458527,-577.0
Mild tariffs / tighter language,0.3,1,-0.0749697370239703,371.4704697128989,775.9530287101124
Mild tariffs / tighter language,0.3,1,0.0422647383651079,417.6750956103701,-577.0
No new measures,0.45,0,0.0212434164359288,408.9866541725928,-577.0
No new measures,0.45,0,0.1747116106524145,476.82555887716177,-577.0
No new measures,0.45,0,0.0146717546506821,406.3077442926411,-577.0
Aggressive tariffs / restrictions,0.2,2,-0.1475491359662707,345.46452916858726,2923.0
No new measures,0.45,0,0.1140222413609373,448.7479403535528,-577.0
Mild tariffs / tighter language,0.3,1,0.1779981542885243,478.3952448911177,-577.0
Aggressive tariffs / restrictions,0.2,2,-0.0703797675212279,373.17942687033513,605.0573129664865
Aggressive tariffs / restrictions,0.2,2,-0.2916834798579343,299.09331913647713,2923.0
Mild tariffs / tighter language,0.3,1,0.1913650139334939,484.83281618903294,-577.0
No new measures,0.45,0,-0.1210925193514347,354.72632949221764,2450.3670507782354
No new measures,0.45,0,-0.0557893091584466,378.6642011450509,56.57988549490756
No new measures,0.45,0,0.0248224125629844,410.4530383502717,-577.0
Aggressive tariffs / restrictions,0.2,2,0.0540282828922296,422.6174479927798,-577.0
No new measures,0.45,0,0.0012766221738206,400.9014878288508,-577.0
No new measures,0.45,0,0.3131589638946979,547.6290121620249,-577.0
No new measures,0.45,0,0.1538624392026673,466.9870597136156,-577.0
No new measures,0.45,0,0.1510114507037207,465.6575810419316,-577.0
No new measures,0.45,0,0.0263288535650546,411.0718276043973,-577.0
No new measures,0.45,0,-0.1050281006649309,360.4708191746316,1875.918082536843
No new measures,0.45,0,0.2245085014039171,501.1711252320917,-577.0
Mild tariffs / tighter language,0.3,1,0.1747787458728014,476.8575717407263,-577.0
No new measures,0.45,0,-0.1295083544732294,351.7535379973476,2747.646200265238
Mild tariffs / tighter language,0.3,1,0.1061695553285084,445.2378634733968,-577.0
Mild tariffs / tighter language,0.3,1,0.0313809734226669,413.1538666745273,-577.0
Mild tariffs / tighter language,0.3,1,0.1100181980649524,446.9547266198944,-577.0
No new measures,0.45,0,-0.0144511383247843,394.64553030246,-577.0
Mild tariffs / tighter language,0.3,1,-0.1342141068297039,350.10216148882006,2912.7838511179943
No new measures,0.45,0,0.1063051521811118,445.29824041971295,-577.0
No new measures,0.45,0,0.3250126675069446,554.1590703875304,-577.0
No new measures,0.45,0,0.2317304495518926,504.803658306186,-577.0
Aggressive + retaliation,0.05,3,-0.2123504449056379,323.7878974047842,2923.0
No new measures,0.45,0,0.1116284835492366,447.6750311205965,-577.0
Mild tariffs / tighter language,0.3,1,-0.0139938423681379,394.82604137812274,-577.0
No new measures,0.45,0,0.2756473574521835,527.4670854444975,-577.0
Mild tariffs / tighter language,0.3,1,0.2165715432302074,497.2090950064323,-577.0
No new measures,0.45,0,-0.0083856797108747,397.04651059601713,-577.0
Mild tariffs / tighter language,0.3,1,0.1536717411816467,466.89801469611024,-577.0
No new measures,0.45,0,0.0931317899730963,439.4706342668271,-577.0
No new measures,0.45,0,0.2014900691585789,489.7667110563863,-577.0
Mild tariffs / tighter language,0.3,1,-0.1226308301908344,354.18106963164144,2504.8930368358565
No new measures,0.45,0,-0.1060475793286281,360.10351412723986,1912.648587276014
No new measures,0.45,0,0.0851098661616505,435.9593368313059,-577.0
Aggressive tariffs / restrictions,0.2,2,-0.1060905325740086,360.0880468448226,1914.1953155177398
Aggressive + retaliation,0.05,3,0.1891219658157854,483.7465316030236,-577.0
No new measures,0.45,0,0.0922198751642032,439.07005716122256,-577.0
Mild tariffs / tighter language,0.3,1,0.0800811015381061,433.772503085506,-577.0
No new measures,0.45,0,0.088830289437152,437.58431101676985,-577.0
Mild tariffs / tighter language,0.3,1,-0.0816213845593129,369.00777863512,1022.2221364879981
Mild tariffs / tighter language,0.3,1,-0.0020337757215772,399.5765386517442,-577.0
Mild tariffs / tighter language,0.3,1,0.2257608015356156,501.7991350445354,-577.0
No new measures,0.45,0,-0.0674549589155024,374.2725030095476,495.749699045238
No new measures,0.45,0,0.0915506814052609,438.77633250954494,-577.0
Mild tariffs / tighter language,0.3,1,-0.1999857276856706,327.816296881863,2923.0
Mild tariffs / tighter language,0.3,1,-0.1300782821296642,351.55312104480106,2767.687895519894
Mild tariffs / tighter language,0.3,1,0.0541774839054627,422.6805076483955,-577.0
No new measures,0.45,0,0.0763304433935747,432.1486179366223,-577.0
No new measures,0.45,0,-0.0143861430729497,394.6711812216723,-577.0
Mild tariffs / tighter language,0.3,1,0.0952506034074587,440.40277772102814,-577.0
No new measures,0.45,0,0.128519962365515,455.3011513251267,-577.0
Aggressive tariffs / restrictions,0.2,2,-0.0507823972698252,380.56489376506727,-133.48937650672679
Mild tariffs / tighter language,0.3,1,-0.0041539186740139,398.73027668453153,-577.0
Aggressive tariffs / restrictions,0.2,2,0.1720444987919898,475.555506212864,-577.0
No new measures,0.45,0,0.189834689470949,484.0914320939696,-577.0
No new measures,0.45,0,-0.0308909911905661,388.2106549800669,-577.0
Aggressive + retaliation,0.05,3,-0.3140475651774777,292.47861225775017,2923.0
Mild tariffs / tighter language,0.3,1,0.184098592805125,481.3225856217872,-577.0
No new measures,0.45,0,0.0978987026151839,441.570553478408,-577.0
Aggressive + retaliation,0.05,3,0.2592377578578984,518.8821917477933,-577.0
No new measures,0.45,0,0.1930789423264176,485.6644974359799,-577.0
Mild tariffs / tighter language,0.3,1,0.0051814021780561,402.46998025819056,-577.0
No new measures,0.45,0,0.1950659767451623,486.6304889196748,-577.0
Aggressive tariffs / restrictions,0.2,2,0.0804693683079615,433.9409552342008,-577.0
Aggressive + retaliation,0.05,3,0.4274971445639709,613.963974672268,-577.0
No new measures,0.45,0,0.0280355849799293,411.7740158592643,-577.0
No new measures,0.45,0,0.1599048613049568,469.8173348920483,-577.0
Mild tariffs / tighter language,0.3,1,0.069683568576313,429.2857054218016,-577.0
No new measures,0.45,0,0.0185777444310428,407.8978816980626,-577.0
No new measures,0.45,0,0.1325511116685844,457.1402425792307,-577.0
Mild tariffs / tighter language,0.3,1,0.0421388716810048,417.622527539407,-577.0
No new measures,0.45,0,-0.0347460228585647,386.7169715595438,-577.0
Aggressive tariffs / restrictions,0.2,2,0.0012880357713762,400.90606358320514,-577.0
Mild tariffs / tighter language,0.3,1,0.001772602178317,401.10037626885423,-577.0
No new measures,0.45,0,-0.1188580983440178,355.5198236245626,2371.0176375437395
No new measures,0.45,0,0.1019389963442093,443.35823716830896,-577.0
Aggressive tariffs / restrictions,0.2,2,0.3402779262121023,562.6833490882134,-577.0
Mild tariffs / tighter language,0.3,1,0.1309931515353947,456.428590812502,-577.0
Aggressive + retaliation,0.05,3,-0.3708794241369537,276.3200193850395,2923.0
No new measures,0.45,0,0.1392211704359361,460.1995865216696,-577.0
No new measures,0.45,0,0.1205825791149432,451.7015561742328,-577.0
Mild tariffs / tighter language,0.3,1,-0.0694544972095652,373.52487850836815,570.5121491631853
No new measures,0.45,0,-0.0431560696840686,383.4783014929058,-424.8301492905814
No new measures,0.45,0,-0.2211006616316555,320.9670426728686,2923.0000000000005
Mild tariffs / tighter language,0.3,1,0.2014389247641983,489.741662875104,-577.0
No new measures,0.45,0,0.1385620645801759,459.8963662174909,-577.0
No new measures,0.45,0,0.2014498598072298,489.74701825054245,-577.0
No new measures,0.45,0,-0.1589471929434439,341.5492603976137,2923.0000000000005
No new measures,0.45,0,0.0118539093659361,405.1644435100978,-577.0
No new measures,0.45,0,-0.055957215438367,378.6006263851477,62.93736148523226
No new measures,0.45,0,0.0711321882463889,429.908027784137,-577.0
Aggressive + retaliation,0.05,3,-0.4840886989269816,246.74376506382956,2923.0
No new measures,0.45,0,0.1883408904059584,483.3688366059386,-577.0
No new measures,0.45,0,0.0196437420799804,408.3329317209127,-577.0
Aggressive + retaliation,0.05,3,-0.1187252068134708,355.5670723374712,2366.292766252881
Aggressive tariffs / restrictions,0.2,2,-0.1994336707832792,327.9973200942326,2922.9999999999995
No new measures,0.45,0,-0.0097229318429373,396.51591415287663,-577.0
Aggressive tariffs / restrictions,0.2,2,0.0132536377102247,405.7319607581073,-577.0
Aggressive tariffs / restrictions,0.2,2,0.220245502565481,499.0391807744224,-577.0
Mild tariffs / tighter language,0.3,1,0.15914816026176,469.461958098576,-577.0
Mild tariffs / tighter language,0.3,1,0.1611563655419245,470.4056813595228,-577.0
Mild tariffs / tighter language,0.3,1,0.3289632815124594,556.3526691502624,-577.0
Aggressive + retaliation,0.05,3,-0.0239673991853239,390.9077933358268,-577.0
Mild tariffs / tighter language,0.3,1,0.0890390598905208,437.67567522851,-577.0
Aggressive tariffs / restrictions,0.2,2,0.2639747735067233,521.3459756944204,-577.0
No new measures,0.45,0,0.0867008321235647,436.6534853338858,-577.0
Mild tariffs / tighter language,0.3,1,0.0506920470844345,421.2098458816761,-577.0
Aggressive + retaliation,0.05,3,-0.1074320820478728,359.60529480530835,1962.470519469165
No new measures,0.45,0,-0.1835913136012372,333.23494944673024,2923.0
No new measures,0.45,0,0.1347177541795179,458.1317758234174,-577.0
Aggressive tariffs / restrictions,0.2,2,-0.2527082005655602,310.9807173366522,2923.0000000000005
Mild tariffs / tighter language,0.3,1,0.0950634042822958,440.320342422468,-577.0
Mild tariffs / tighter language,0.3,1,-0.0182982715357696,393.1301930972807,-577.0
Aggressive + retaliation,0.05,3,-0.119759883248738,355.1993657280528,2403.063427194722
No new measures,0.45,0,0.1583586055590097,469.0914384937935,-577.0
Mild tariffs / tighter language,0.3,1,0.0236490667217962,409.97171741789856,-577.0
Mild tariffs / tighter language,0.3,1,-0.0725715745349678,372.36238531093767,686.7614689062332
No new measures,0.45,0,0.0451842882360689,418.8963006990032,-577.0
No new measures,0.45,0,-0.0025825981851775,399.3573022378418,-577.0
Mild tariffs / tighter language,0.3,1,0.2099887881796694,493.94683842328527,-577.0
Mild tariffs / tighter language,0.3,1,-0.0949969359267061,364.1049581951971,1512.5041804802872
Mild tariffs / tighter language,0.3,1,-0.0707591978701556,373.0378581296219,619.2141870378105
Mild tariffs / tighter language,0.3,1,0.0073074644903771,403.3265667705511,-577.0
Mild tariffs / tighter language,0.3,1,-0.1075213614274835,359.5731909008131,1965.6809099186926
No new measures,0.45,0,0.0144198741296666,406.20541617408696,-577.0
No new measures,0.45,0,0.0148701264607055,406.3883522902158,-577.0
Mild tariffs / tighter language,0.3,1,-0.0492538994132405,381.147031174032,-191.70311740320085
Mild tariffs / tighter language,0.3,1,-0.0110808756199686,395.977833259245,-577.0
Aggressive tariffs / restrictions,0.2,2,-0.1244695087307142,353.5304428297471,2569.955717025293
No new measures,0.45,0,0.0385020577266085,416.10647058312816,-577.0
Aggressive tariffs / restrictions,0.2,2,0.1975303100930343,487.8311875147578,-577.0
Aggressive tariffs / restrictions,0.2,2,-0.0783448669644708,370.21882203351663,901.1177966483369
No new measures,0.45,0,-0.1230234157035927,354.0420505650321,2518.7949434967873
Mild tariffs / tighter language,0.3,1,0.1372959617570643,459.31445858506623,-577.0
Aggressive tariffs / restrictions,0.2,2,0.0118556638156868,405.1651543513783,-577.0
No new measures,0.45,0,0.0891645252498593,437.7305918093685,-577.0
Mild tariffs / tighter language,0.3,1,-0.1519540862108619,343.9461218159597,2923.0
Mild tariffs / tighter language,0.3,1,-0.0325540074490187,387.56559087384574,-577.0
No new measures,0.45,0,0.0052122121688091,402.4823805455861,-577.0
Aggressive tariffs / restrictions,0.2,2,-0.0814239479007571,369.0806414905775,1014.9358509422523
No new measures,0.45,0,0.0468968804198574,419.6143138857912,-577.0
No new measures,0.45,0,-0.017438921220046,393.4681748544047,-577.0
No new measures,0.45,0,0.0856095145201648,436.1772176256904,-577.0
Aggressive tariffs / restrictions,0.2,2,-5.6382401180992726e-05,400.3674403344057,-577.0
No new measures,0.45,0,0.187550243281161,482.98681346770826,-577.0
Mild tariffs / tighter language,0.3,1,0.0733801001008597,430.87551013624994,-577.0
No new measures,0.45,0,0.0671065160578109,428.1808378758038,-577.0
Mild tariffs / tighter language,0.3,1,0.0992395888393105,442.16304649463495,-577.0
Mild tariffs / tighter language,0.3,1,0.3692390211964883,579.2175435471094,-577.0
No new measures,0.45,0,-0.1312287984458864,351.148886027102,2808.111397289802
No new measures,0.45,0,0.0451449533607331,418.8798237892972,-577.0
No new measures,0.45,0,0.0672274145852974,428.2326074379697,-577.0
No new measures,0.45,0,0.0388031182312515,416.2317626664496,-577.0
No new measures,0.45,0,-0.0376399919956315,385.5994424064574,-577.0
Mild tariffs / tighter language,0.3,1,0.2233688139847316,500.6002721646248,-577.0
No new measures,0.45,0,0.0397660031815997,416.6327389826279,-577.0
No new measures,0.45,0,0.135127015680135,458.3193098940913,-577.0
Mild tariffs / tighter language,0.3,1,0.2477526570805912,512.9568690807558,-577.0
Aggressive tariffs / restrictions,0.2,2,-0.5927251221359325,221.3431000471232,2923.0
Mild tariffs / tighter language,0.3,1,-0.1633137289161981,340.06112462928013,2923.0
Aggressive tariffs / restrictions,0.2,2,-0.0635606377943068,375.7328820699671,349.7117930032896
Mild tariffs / tighter language,0.3,1,0.0778809268151213,432.8191769153319,-577.0
Aggressive tariffs / restrictions,0.2,2,-0.0077970465845483,397.2802941244606,-577.0
No new measures,0.45,0,0.0128796095027394,405.58023393692974,-577.0
Mild tariffs / tighter language,0.3,1,0.1157946538223659,449.54401207039,-577.0
No new measures,0.45,0,0.192979311734642,485.6161128050307,-577.0
Mild tariffs / tighter language,0.3,1,-0.1229978875720072,354.05108871244875,2517.8911287551255
Aggressive tariffs / restrictions,0.2,2,-0.0743753141903205,371.6913458825386,753.8654117461401
Mild tariffs / tighter language,0.3,1,0.0042543478746822,402.0970416249054,-577.0
No new measures,0.45,0,-0.0252080463108764,390.42311542496526,-577.0
Mild tariffs / tighter language,0.3,1,0.1393602032203954,460.2635737996525,-577.0
Mild tariffs / tighter language,0.3,1,0.1467749652476641,463.6890023441615,-577.0
No new measures,0.45,0,-0.0661341528269142,374.7671710186593,446.2828981340674
No new measures,0.45,0,0.01977262808923,408.3855635146056,-577.0
Mild tariffs / tighter language,0.3,1,0.1992386931844761,488.6653023579645,-577.0
No new measures,0.45,0,-0.1738009020881693,336.5134796243411,2923.0
No new measures,0.45,0,0.0437581065516005,418.2993042811237,-577.0
Aggressive tariffs / restrictions,0.2,2,0.023156200477438,409.7697059836396,-577.0
Aggressive + retaliation,0.05,3,0.0991199722677195,442.1101596300648,-577.0
No new measures,0.45,0,0.0090058524487512,404.0121537864134,-577.0
Aggressive + retaliation,0.05,3,0.0243619522262179,410.2640845122186,-577.0
Aggressive tariffs / restrictions,0.2,2,-0.2241918859278437,319.97639350053726,2923.0000000000005
Mild tariffs / tighter language,0.3,1,0.051746624153557,421.65427842942944,-577.0
