scenario,p,severity,log_return,S_T
No new measures,0.45,0,-0.03355762638190498,387.17681783173504
Aggressive tariffs / restrictions,0.2,2,0.20929627927954367,493.6048942548436
Mild tariffs / tighter language,0.3,1,-0.20529632609034387,326.08001061877184
No new measures,0.45,0,-0.11425061340983123,357.16165530856694
No new measures,0.45,0,0.07687555651919832,432.3842520382656
Aggressive tariffs / restrictions,0.2,2,0.41620107772474835,607.0676207466619
No new measures,0.45,0,-0.06815908264046684,374.0090616191276
Mild tariffs / tighter language,0.3,1,0.10815593788305065,446.1231551709213
Mild tariffs / tighter language,0.3,1,0.10210696016762484,443.43271156729384
No new measures,0.45,0,0.0549546791874444,423.00914063418645
Mild tariffs / tighter language,0.3,1,-0.3270640056265252,288.696251657344
No new measures,0.45,0,-0.16522238916190501,339.41268250429806
Mild tariffs / tighter language,0.3,1,0.08417662441718007,435.5526711674852
No new measures,0.45,0,0.026417242831225617,411.1081635474128
No new measures,0.45,0,0.08486317028957796,435.85180072741997
No new measures,0.45,0,0.052212708930853814,421.8508508760414
Aggressive tariffs / restrictions,0.2,2,0.17936474860218232,479.0494640367318
No new measures,0.45,0,0.11710491569115762,450.13341850181183
No new measures,0.45,0,0.08745927739092464,436.98478872517643
No new measures,0.45,0,0.045905974609399464,419.1987215644391
Mild tariffs / tighter language,0.3,1,-0.06182152357267857,376.3868930037274
No new measures,0.45,0,0.1115213431605791,447.6270696131232
Aggressive tariffs / restrictions,0.2,2,0.16983168347287161,474.5043531363591
Mild tariffs / tighter language,0.3,1,0.1693462975799678,474.27409130466845
Mild tariffs / tighter language,0.3,1,-0.1282948636051205,352.18064679743475
Mild tariffs / tighter language,0.3,1,0.018396735696718194,407.82405530057576
No new measures,0.45,0,-0.03485092800064138,386.6764050885518
Aggressive + retaliation,0.05,3,0.02099947986347775,408.88689953739225
Aggressive + retaliation,0.05,3,-0.14482022571322598,346.40855836392893
No new measures,0.45,0,0.07255340354903234,430.51945403320786
Mild tariffs / tighter language,0.3,1,-0.08030513677562975,369.493804100711
No new measures,0.45,0,0.01261363953029632,405.4723761173925
Mild tariffs / tighter language,0.3,1,-0.09535578968038279,363.9743212054055
Aggressive tariffs / restrictions,0.2,2,-0.0007860766458827537,400.0754010800674
Aggressive tariffs / restrictions,0.2,2,0.2887183330993043,534.4068508202497
No new measures,0.45,0,0.23207376540621624,504.97699515834535
Mild tariffs / tighter language,0.3,1,-0.32820676190350756,288.366530634887
Mild tariffs / tighter language,0.3,1,0.15982416845446046,469.7794255216114
No new measures,0.45,0,0.04281941914377854,417.90683622272456
Mild tariffs / tighter language,0.3,1,0.1740970197326002,476.5325962536461
Mild tariffs / tighter language,0.3,1,0.010809555176306593,404.7415292006331
Aggressive tariffs / restrictions,0.2,2,0.05020255234680311,421.00371633245913
Aggressive + retaliation,0.05,3,0.09211407931268742,439.0236078277668
No new measures,0.45,0,-0.1442552201545789,346.6043364276064
No new measures,0.45,0,0.04036399697724531,416.88195728367464
No new measures,0.45,0,-0.10414612545514419,360.7888857437916
No new measures,0.45,0,0.09741871729889953,441.3586569543131
Mild tariffs / tighter language,0.3,1,0.05559366717379572,423.2795247700758
Aggressive tariffs / restrictions,0.2,2,0.22053047682750707,499.18141436217894
No new measures,0.45,0,0.09957950661446081,442.31337112121196
Mild tariffs / tighter language,0.3,1,-0.11004941663245144,358.6653180838123
No new measures,0.45,0,-0.06308846681984233,375.91033412158964
No new measures,0.45,0,-0.11453995173419887,357.0583297024413
Aggressive tariffs / restrictions,0.2,2,-0.10066437133552412,362.0472533250733
Mild tariffs / tighter language,0.3,1,0.1612322146129236,470.44136254662203
No new measures,0.45,0,0.02593182338766034,410.90865207870917
Aggressive tariffs / restrictions,0.2,2,0.12290942669370575,452.75382060124133
Mild tariffs / tighter language,0.3,1,0.036977534599655,415.4725899510613
No new measures,0.45,0,-0.09847553060646891,362.840585020618
Mild tariffs / tighter language,0.3,1,0.009354511793536094,404.153040958625
Mild tariffs / tighter language,0.3,1,0.22070206300040165,499.26707433947314
No new measures,0.45,0,-0.09061423834462576,365.7042221002349
Aggressive tariffs / restrictions,0.2,2,0.06432227320808427,426.990336531051
Mild tariffs / tighter language,0.3,1,-0.19517091075548057,329.3984782383024
Mild tariffs / tighter language,0.3,1,-0.29129400698933056,299.20983055700725
Aggressive tariffs / restrictions,0.2,2,-0.10066318703150771,362.0476820993435
Mild tariffs / tighter language,0.3,1,0.06670344561255538,428.0082856125262
No new measures,0.45,0,-0.05072753968492198,380.585771208676
No new measures,0.45,0,0.08491731570098049,435.8754007413913
No new measures,0.45,0,-0.16807242246232007,338.44672221991584
No new measures,0.45,0,-0.08053807650256545,369.4077443386372
No new measures,0.45,0,0.2978484783965687,539.3084049174042
Mild tariffs / tighter language,0.3,1,-0.031312163229852634,388.04718593354846
No new measures,0.45,0,0.24445647814888757,511.2688549825997
No new measures,0.45,0,0.15517584560742737,467.600806470016
Mild tariffs / tighter language,0.3,1,-0.17026897781705197,337.70412114069927
No new measures,0.45,0,0.01525485605515814,406.54473199620423
Mild tariffs / tighter language,0.3,1,0.025804086047176055,410.85616705253085
Mild tariffs / tighter language,0.3,1,0.05450300679878432,422.8181222273287
No new measures,0.45,0,0.10023931864045528,442.6053111049006
No new measures,0.45,0,-0.03616578952630435,386.16831326901337
Mild tariffs / tighter language,0.3,1,0.13188745004266103,456.83695679326615
No new measures,0.45,0,-0.3145705841772798,292.3256803831279
Mild tariffs / tighter language,0.3,1,-0.16544351531987397,339.33763777933154
Mild tariffs / tighter language,0.3,1,-0.061385726078740745,376.5509572152389
Mild tariffs / tighter language,0.3,1,0.04486885296350444,418.76418686799246
No new measures,0.45,0,-0.05842552712803784,377.6672744089966
Aggressive tariffs / restrictions,0.2,2,-0.33948761864578547,285.13178874719654
No new measures,0.45,0,-0.04687759412732963,382.05382986747304
Aggressive tariffs / restrictions,0.2,2,0.041194331276772744,417.22825242213077
Aggressive tariffs / restrictions,0.2,2,0.06992174567745042,429.38796362397625
No new measures,0.45,0,0.013387389607072014,405.78623180681717
No new measures,0.45,0,0.06795675358499828,428.5450481032491
No new measures,0.45,0,0.20811124681431947,493.0203028784499
Aggressive tariffs / restrictions,0.2,2,-0.24986207783567674,311.8670673569725
No new measures,0.45,0,0.01381359818653584,405.95921824177424
Aggressive tariffs / restrictions,0.2,2,0.002807675175905522,401.5157593764859
Mild tariffs / tighter language,0.3,1,0.16627033442437272,472.81748305929017
Mild tariffs / tighter language,0.3,1,0.13648962055520825,458.9442436923207
Mild tariffs / tighter language,0.3,1,-0.07393220238565881,371.85608320141955
No new measures,0.45,0,-0.11042253993077174,358.53151666110216
No new measures,0.45,0,-0.013511314023532816,395.0166021060548
Aggressive tariffs / restrictions,0.2,2,0.03575453583426286,414.96477807644044
No new measures,0.45,0,0.087292691063627,436.91199909718455
Aggressive tariffs / restrictions,0.2,2,0.21462406561073794,496.24173368471264
Aggressive + retaliation,0.05,3,0.011973601471410439,405.21294139775404
No new measures,0.45,0,-0.0034660388633260923,399.0046495487308
Mild tariffs / tighter language,0.3,1,0.0778817092578643,432.8195155716883
No new measures,0.45,0,-0.08642233156808342,367.24043769380387
Mild tariffs / tighter language,0.3,1,-0.0780897584673379,370.3132800488249
Aggressive + retaliation,0.05,3,0.1725449758110664,475.79357038287276
Aggressive tariffs / restrictions,0.2,2,0.03855526764523065,416.12861216363655
Aggressive tariffs / restrictions,0.2,2,0.12490594214905734,453.65865355747115
No new measures,0.45,0,0.07294881033330614,430.68971800564105
Mild tariffs / tighter language,0.3,1,-0.06190226595681028,376.3565038554929
No new measures,0.45,0,-0.12713574729644714,352.58910180643625
Aggressive tariffs / restrictions,0.2,2,-0.06198148067012281,376.3266920637186
No new measures,0.45,0,-0.09542866981482294,363.94779567454714
No new measures,0.45,0,0.059931094183861666,425.11945621319694
No new measures,0.45,0,-0.08422541738392643,368.04812030020446
No new measures,0.45,0,-0.03230602469897233,387.6617123726382
No new measures,0.45,0,0.01190872074564691,405.18665174088267
No new measures,0.45,0,0.004969690596657848,402.38478172128146
Aggressive tariffs / restrictions,0.2,2,-0.09791294142541725,363.04477263968425
Aggressive tariffs / restrictions,0.2,2,-0.05962335482712097,377.2151649153664
No new measures,0.45,0,-0.10612148684423531,360.07690075462557
Aggressive tariffs / restrictions,0.2,2,-0.1288189867830593,351.9961091220876
No new measures,0.45,0,0.04946572895968626,420.6936252034296
Aggressive tariffs / restrictions,0.2,2,-0.08227668459534873,368.7660470364958
No new measures,0.45,0,-0.10010662642166802,362.24923966238094
Mild tariffs / tighter language,0.3,1,-0.046757964753249816,382.0995374619358
No new measures,0.45,0,0.20807754987090887,493.00368988110876
No new measures,0.45,0,-0.03816750918316058,385.39608571487713
Mild tariffs / tighter language,0.3,1,-0.09638111166818111,363.6013215859127
Aggressive tariffs / restrictions,0.2,2,0.0844703316453722,435.6806149233486
Aggressive tariffs / restrictions,0.2,2,0.09009441006252059,438.1378201471088
No new measures,0.45,0,0.08294731015733664,435.0175690296381
Mild tariffs / tighter language,0.3,1,0.11023219153786003,447.0503822485513
Aggressive tariffs / restrictions,0.2,2,0.06825958142851049,428.67484312779584
No new measures,0.45,0,0.09797738210741688,441.6052973921396
No new measures,0.45,0,-0.032584798525193845,387.553657495936
No new measures,0.45,0,-0.10604990362216363,360.1026771419426
No new measures,0.45,0,0.09755926184115735,441.4206918639582
No new measures,0.45,0,-0.16071168413829734,340.9471311171641
No new measures,0.45,0,-0.14237438076504916,347.25685696694705
Mild tariffs / tighter language,0.3,1,0.13962605609115106,460.3859524586895
Mild tariffs / tighter language,0.3,1,-0.060051861215582605,377.0535604341247
Aggressive tariffs / restrictions,0.2,2,0.03847948690186674,416.09707882289695
Mild tariffs / tighter language,0.3,1,0.026073046295845816,410.9666858913097
No new measures,0.45,0,0.08283786776882372,434.96996227298456
Aggressive tariffs / restrictions,0.2,2,0.2610957887001033,519.8471870814585
Mild tariffs / tighter language,0.3,1,-0.057676879749068544,377.95011988665755
Mild tariffs / tighter language,0.3,1,-0.14059405437019734,347.87563816801224
No new measures,0.45,0,-0.014093840538456406,394.786561470383
Mild tariffs / tighter language,0.3,1,-0.1636015149140211,339.963273879921
Mild tariffs / tighter language,0.3,1,0.2622452667717313,520.445083592237
Mild tariffs / tighter language,0.3,1,-0.11158677790497393,358.11434354596963
Aggressive tariffs / restrictions,0.2,2,0.25942257255779444,518.9780976664814
Aggressive tariffs / restrictions,0.2,2,0.004092444044029399,402.0319458433425
Aggressive tariffs / restrictions,0.2,2,0.3125749273802739,547.3092702021429
Mild tariffs / tighter language,0.3,1,0.09526988688338427,440.41127029927276
Aggressive + retaliation,0.05,3,0.12204173658986317,452.361140978377
Aggressive tariffs / restrictions,0.2,2,0.2829514651437526,531.3338663413426
No new measures,0.45,0,-0.07482699976303724,371.52349617459925
Mild tariffs / tighter language,0.3,1,0.058522444503498305,424.52103341008507
No new measures,0.45,0,-0.049840465053345315,380.92352897748
No new measures,0.45,0,-0.0854593989328677,367.59423581076874
No new measures,0.45,0,0.27173732070950185,525.4086965703717
Mild tariffs / tighter language,0.3,1,-0.1786788340941528,334.8759867878991
No new measures,0.45,0,0.1322069293439369,456.9829300614968
No new measures,0.45,0,-0.08891773732317886,366.3251662538417
No new measures,0.45,0,-0.027517856532042285,389.52235281819605
Mild tariffs / tighter language,0.3,1,0.06360435623852913,426.6839029327209
Aggressive tariffs / restrictions,0.2,2,0.003937907866083536,401.96982216332145
Aggressive + retaliation,0.05,3,0.24843431177638614,513.306647739894
No new measures,0.45,0,0.08161790779145649,434.4396398794755
No new measures,0.45,0,-0.10709662155838774,359.72594840965235
Aggressive tariffs / restrictions,0.2,2,-0.1644389117860704,339.6787088613195
No new measures,0.45,0,-0.05704691056793818,378.18829182680497
Aggressive + retaliation,0.05,3,-0.3263535517086241,288.9014299166362
Mild tariffs / tighter language,0.3,1,0.04428282723645482,418.5188521741632
Mild tariffs / tighter language,0.3,1,-0.0036145156874051085,398.9454110034574
No new measures,0.45,0,-0.02577416469149616,390.2021522746562
No new measures,0.45,0,-0.09576590460135494,363.82508051043817
Mild tariffs / tighter language,0.3,1,-0.06537539756670604,375.0516354868314
No new measures,0.45,0,0.14156857337895346,461.2811292971577
Aggressive tariffs / restrictions,0.2,2,-0.10863128810938973,359.1743124260146
Mild tariffs / tighter language,0.3,1,-0.00040478708304855494,400.22797474036963
No new measures,0.45,0,-0.07572316459178498,371.1906990270963
No new measures,0.45,0,-0.003972298752551546,398.8027006226836
Mild tariffs / tighter language,0.3,1,0.07093432049343093,429.82297126394946
No new measures,0.45,0,0.02400154114599378,410.11624743300337
Mild tariffs / tighter language,0.3,1,-0.1291703004013373,351.87246981473004
Mild tariffs / tighter language,0.3,1,0.2155697392425905,496.7112383713944
Aggressive tariffs / restrictions,0.2,2,-0.010658365646404863,396.1451731920131
No new measures,0.45,0,0.20033738214724323,489.20248857840085
No new measures,0.45,0,-0.0003558072091854655,400.24757833617576
Aggressive tariffs / restrictions,0.2,2,-0.09804030710655529,362.9985361394675
Mild tariffs / tighter language,0.3,1,0.10307255392419738,443.8610942135633
Mild tariffs / tighter language,0.3,1,-0.3608190667631966,279.1139278238246
Mild tariffs / tighter language,0.3,1,-0.033623102437522444,387.1514678507943
Aggressive tariffs / restrictions,0.2,2,-0.24508628354210588,313.3600425511416
No new measures,0.45,0,0.26643457799653525,522.6299633981262
No new measures,0.45,0,-0.03352321928409728,387.19013969155696
Aggressive tariffs / restrictions,0.2,2,-0.2571451593461384,309.6039652669972
No new measures,0.45,0,-0.016494411605075532,393.83998489017546
Aggressive tariffs / restrictions,0.2,2,-0.12299603650400083,354.0517440856983
No new measures,0.45,0,0.12243607805567276,452.5395609106625
No new measures,0.45,0,0.24040925491973386,509.2038174490869
No new measures,0.45,0,-0.0217402096413518,391.77938933025746
Aggressive tariffs / restrictions,0.2,2,-0.15811756600949894,341.8327364367279
Aggressive tariffs / restrictions,0.2,2,-0.4466837698854432,256.14798370245677
No new measures,0.45,0,0.15833895004567247,469.08221835138136
No new measures,0.45,0,0.1116902336216189,447.702675939698
No new measures,0.45,0,-0.0812933045949521,369.1288625555015
No new measures,0.45,0,0.00782829851913002,403.53668768553666
Mild tariffs / tighter language,0.3,1,0.3194396811561308,551.0793390732696
No new measures,0.45,0,0.005118522276882364,402.44467378124926
No new measures,0.45,0,-0.1137824009552098,357.32892199901374
No new measures,0.45,0,0.029701685761262857,412.4606447064157
Mild tariffs / tighter language,0.3,1,0.05362733550029239,422.4480345944196
Mild tariffs / tighter language,0.3,1,-0.108729179564196,359.13915405092246
Mild tariffs / tighter language,0.3,1,0.09594901294487367,440.7104666552287
Mild tariffs / tighter language,0.3,1,-0.3177224843438051,291.4057495491088
Aggressive + retaliation,0.05,3,0.26471228060876495,521.7306138733759
Mild tariffs / tighter language,0.3,1,0.040332700560971164,416.8689105765609
Aggressive tariffs / restrictions,0.2,2,0.1551140544275271,467.57191375712847
Mild tariffs / tighter language,0.3,1,-0.07521947549118559,371.3777108303898
No new measures,0.45,0,0.01960145181974932,408.315663580109
Aggressive tariffs / restrictions,0.2,2,0.19828419350334447,488.1990940159363
Mild tariffs / tighter language,0.3,1,0.006432749201330174,402.973925109129
Mild tariffs / tighter language,0.3,1,-0.1995225785460274,327.9681598826194
No new measures,0.45,0,0.05496778157765671,423.0146831013201
No new measures,0.45,0,0.018380524526929974,407.8174440491597
Aggressive tariffs / restrictions,0.2,2,0.10091158128581543,442.90295815948264
No new measures,0.45,0,-0.07007203212884516,373.29428505975085
No new measures,0.45,0,0.3035394285042602,542.3863320001374
No new measures,0.45,0,0.036034970342395,415.0811648385419
Mild tariffs / tighter language,0.3,1,-0.06456275913354115,375.35654073233036
Aggressive tariffs / restrictions,0.2,2,-0.49287621463646547,244.58499933769707
Mild tariffs / tighter language,0.3,1,-0.3917280934913497,270.61875308408924
Aggressive tariffs / restrictions,0.2,2,-0.07186093310273961,372.6270954956152
Mild tariffs / tighter language,0.3,1,-0.0928223509367913,364.89759688979206
No new measures,0.45,0,0.16598806457676193,472.6840397747931
No new measures,0.45,0,0.06256830199729042,426.24206418939394
No new measures,0.45,0,0.19083806270309628,484.57740024178906
Mild tariffs / tighter language,0.3,1,0.018172767334300236,407.7327258425918
No new measures,0.45,0,-0.08312307464573189,368.4540591737015
No new measures,0.45,0,-0.0006695008041420463,400.12204292531146
Aggressive tariffs / restrictions,0.2,2,0.0698250396618196,429.3464412326192
Mild tariffs / tighter language,0.3,1,0.16706791602575724,473.1947440127898
No new measures,0.45,0,-0.04376832226141299,383.24358777383276
Mild tariffs / tighter language,0.3,1,0.36965077877114655,579.4560898662963
Mild tariffs / tighter language,0.3,1,-0.1228502242800843,354.1033729218512
Aggressive tariffs / restrictions,0.2,2,0.24427517444503496,511.1761684479867
Mild tariffs / tighter language,0.3,1,0.07585829696547487,431.9446286704464
No new measures,0.45,0,-0.05863583007460297,377.5878582193892
No new measures,0.45,0,0.04210170147946991,417.60700471438787
No new measures,0.45,0,-0.019545861646661347,392.6400335787406
Mild tariffs / tighter language,0.3,1,-0.05039175668587822,380.71358689829276
Mild tariffs / tighter language,0.3,1,-0.044873714031502594,382.82018752065807
Mild tariffs / tighter language,0.3,1,0.0133290955177206,405.7625775574208
Mild tariffs / tighter language,0.3,1,-0.023797081667720623,390.97437745085915
No new measures,0.45,0,-0.16125863314659122,340.76070141033813
No new measures,0.45,0,-0.026327104217891764,389.98645372100265
No new measures,0.45,0,-0.03631989229865626,386.1088082464064
No new measures,0.45,0,0.1156884811462205,449.49628531326687
Mild tariffs / tighter language,0.3,1,0.2801000974190958,529.820996003673
Aggressive tariffs / restrictions,0.2,2,0.4482419835062412,626.8335859181271
No new measures,0.45,0,-0.16363101573219468,339.9532448331259
Mild tariffs / tighter language,0.3,1,-0.04475678792342387,382.864951812285
No new measures,0.45,0,-0.05154772001732236,380.2737502185702
Mild tariffs / tighter language,0.3,1,-0.17154156467413248,337.27463665067404
No new measures,0.45,0,-0.08004703908204246,369.5891819072107
Mild tariffs / tighter language,0.3,1,0.027532448400745636,411.56688940034667
No new measures,0.45,0,0.09939499990965178,442.2317688669264
No new measures,0.45,0,-0.05545459465957623,378.790966757338
Mild tariffs / tighter language,0.3,1,-0.16110270074604477,340.81384118751976
No new measures,0.45,0,0.13552731559699488,458.5028118011859
Mild tariffs / tighter language,0.3,1,-0.0553290541415523,378.83852335660515
No new measures,0.45,0,0.0043502167143964965,402.1355920496012
Aggressive + retaliation,0.05,3,0.5369742589698625,684.9962526473793
No new measures,0.45,0,0.06877287251076591,428.8949345826188
Mild tariffs / tighter language,0.3,1,0.1589687196315412,469.37772510658755
Aggressive tariffs / restrictions,0.2,2,-0.027335481481048654,389.5933984554334
Mild tariffs / tighter language,0.3,1,-0.03722787045965942,385.7583889913376
No new measures,0.45,0,0.14268428010632264,461.79607096484773
Mild tariffs / tighter language,0.3,1,0.07806226189962764,432.8976693338533
No new measures,0.45,0,-0.13425653732449117,350.0873067960302
Mild tariffs / tighter language,0.3,1,-0.031414322035679884,388.00754552127194
No new measures,0.45,0,-0.019661264006654154,392.5947246066694
Aggressive tariffs / restrictions,0.2,2,0.004341660886885972,402.1321514615584
Aggressive tariffs / restrictions,0.2,2,0.07738455653687265,432.6043916509757
No new measures,0.45,0,0.06053183132607102,425.37491798542493
No new measures,0.45,0,0.03374587883522086,414.1320927401854
No new measures,0.45,0,-0.14563952987656056,346.1248606230863
Mild tariffs / tighter language,0.3,1,0.03915350069803416,416.37762853113446
No new measures,0.45,0,0.0935817862389013,439.66843891351635
Mild tariffs / tighter language,0.3,1,-0.10445565188415597,360.6772293295572
Mild tariffs / tighter language,0.3,1,0.12170534995974269,452.20899832937704
Aggressive tariffs / restrictions,0.2,2,-0.15890915790401453,341.5622514842567
No new measures,0.45,0,0.01572677599774185,406.7366338403777
No new measures,0.45,0,0.02538732323101399,410.6849731554157
No new measures,0.45,0,-0.016562468724907214,393.813182187197
Mild tariffs / tighter language,0.3,1,-0.1976738888211197,328.57503203620865
No new measures,0.45,0,-0.3718149782936424,276.0616279307737
No new measures,0.45,0,0.07545493598220293,431.77043419429623
No new measures,0.45,0,0.08056277799296124,433.9814914153441
Mild tariffs / tighter language,0.3,1,-0.12011319946980538,355.0738901980036
Aggressive tariffs / restrictions,0.2,2,-0.19858892286861046,328.2745122086457
No new measures,0.45,0,-0.04057233811570581,384.4703875764183
No new measures,0.45,0,-0.16814248613730604,338.42301022945446
No new measures,0.45,0,-0.054249701454030526,379.2476444882044
No new measures,0.45,0,0.12939934219705468,455.7017100707069
Aggressive + retaliation,0.05,3,0.3160846008410142,549.2335217947486
Mild tariffs / tighter language,0.3,1,0.012206371459494693,405.3072737877436
Mild tariffs / tighter language,0.3,1,0.12369745321714676,453.11074323424486
Aggressive tariffs / restrictions,0.2,2,0.1646996085079526,472.07539934254663
Mild tariffs / tighter language,0.3,1,0.031725554919840165,413.2962563834895
No new measures,0.45,0,-0.03894160335728775,385.0978682892712
Mild tariffs / tighter language,0.3,1,0.0768769520661233,432.3848554512
No new measures,0.45,0,0.012702410824377716,405.5083720226126
No new measures,0.45,0,-0.030027896731673567,388.5458620821506
Aggressive + retaliation,0.05,3,-0.5145092204199724,239.35071145245104
No new measures,0.45,0,0.04784599726205275,420.01276595720117
Mild tariffs / tighter language,0.3,1,-0.18275861103013516,333.512550609476
No new measures,0.45,0,-0.14802155759478866,345.3013627978182
No new measures,0.45,0,-0.014270132364811871,394.7169699608282
Mild tariffs / tighter language,0.3,1,-0.0474316005395273,381.8422282156699
Aggressive tariffs / restrictions,0.2,2,0.11964960137375255,451.2803252067743
Mild tariffs / tighter language,0.3,1,0.03578711971592117,414.97829945995
No new measures,0.45,0,0.1415533702558821,461.2741164366872
No new measures,0.45,0,-0.10004850085397131,362.2702962170402
Mild tariffs / tighter language,0.3,1,0.00838483677297014,403.7613337953401
Mild tariffs / tighter language,0.3,1,-0.16222621244435145,340.4311478704655
Aggressive tariffs / restrictions,0.2,2,-0.07419052551509318,371.76003658037376
Mild tariffs / tighter language,0.3,1,-0.1264686338422543,352.8243972156934
Aggressive tariffs / restrictions,0.2,2,-0.3748198980629007,275.23332999515424
Aggressive tariffs / restrictions,0.2,2,-0.5002730837414472,242.782510717139
No new measures,0.45,0,-0.02297686296506115,391.29519349918047
Mild tariffs / tighter language,0.3,1,-0.019722245980219395,392.5707841355276
Mild tariffs / tighter language,0.3,1,0.11199009316879029,447.8369439911452
Aggressive + retaliation,0.05,3,0.4456478549979623,625.2096063594996
No new measures,0.45,0,0.13635136264724534,458.8807954075308
Mild tariffs / tighter language,0.3,1,0.31503043713925877,548.6548448160067
No new measures,0.45,0,0.09960418057183723,442.32428487712025
Mild tariffs / tighter language,0.3,1,-0.163560183558046,339.97732531339267
Aggressive tariffs / restrictions,0.2,2,-0.04597960425797781,382.39706442375336
Aggressive tariffs / restrictions,0.2,2,-0.03844012824160843,385.2910337170991
No new measures,0.45,0,0.06428652710150393,426.9750735617701
No new measures,0.45,0,0.05666224666851255,423.73207434031167
Aggressive tariffs / restrictions,0.2,2,-0.08398169881018636,368.13783139483775
Mild tariffs / tighter language,0.3,1,0.007566207909903569,403.4309383677728
Aggressive tariffs / restrictions,0.2,2,0.1678930336353024,473.5853464531341
No new measures,0.45,0,0.0547623923712601,422.9278093730323
Aggressive tariffs / restrictions,0.2,2,0.017664079942505753,407.5253700898335
Mild tariffs / tighter language,0.3,1,-0.15290322714287408,343.6198233494487
No new measures,0.45,0,-0.01765600690639598,393.3827678162677
No new measures,0.45,0,0.14225485616376546,461.59780724803676
Mild tariffs / tighter language,0.3,1,-0.003625732984965962,398.94093593917074
No new measures,0.45,0,-0.04622337542129895,382.30385840743924
Aggressive tariffs / restrictions,0.2,2,-0.4648253133608353,251.54296132485118
Mild tariffs / tighter language,0.3,1,-0.05777058152582914,377.9147069480509
Mild tariffs / tighter language,0.3,1,0.06124615288165205,425.67888100929054
No new measures,0.45,0,-0.10931465962268459,358.9289467800905
Aggressive + retaliation,0.05,3,0.17723632700234732,478.03092913044605
Mild tariffs / tighter language,0.3,1,-0.29819978914739625,297.15067088509784
Aggressive tariffs / restrictions,0.2,2,0.40982131006943556,603.2069984063994
Aggressive tariffs / restrictions,0.2,2,-0.5826186345931622,223.5914436212668
Mild tariffs / tighter language,0.3,1,-0.04985131913854632,380.9193944234798
Aggressive tariffs / restrictions,0.2,2,-0.1507058554439482,344.3757140066877
Mild tariffs / tighter language,0.3,1,0.016280451651412578,406.9618963674249
Mild tariffs / tighter language,0.3,1,0.03070800710702402,412.8759215734127
No new measures,0.45,0,-0.15606940146260964,342.5335836086257
No new measures,0.45,0,-0.06399629973621261,375.56922520504895
Mild tariffs / tighter language,0.3,1,0.04922751820633063,420.5934233930861
No new measures,0.45,0,-0.06552512974653146,374.9954823919704
Mild tariffs / tighter language,0.3,1,0.02373219123175051,410.00579753243085
Aggressive + retaliation,0.05,3,0.2530208984356775,515.6663805853746
No new measures,0.45,0,-0.07536665717204082,371.32305485695525
No new measures,0.45,0,-0.13107316637558444,351.2035403080878
Mild tariffs / tighter language,0.3,1,0.18854653245493896,483.4682477851205
No new measures,0.45,0,0.054883154235525575,422.9788860077346
Aggressive tariffs / restrictions,0.2,2,-0.2499020201930865,311.8546108998755
Mild tariffs / tighter language,0.3,1,0.19948391194309026,488.785146950257
Mild tariffs / tighter language,0.3,1,-0.03137137275491791,388.0242105241547
Mild tariffs / tighter language,0.3,1,-0.07807907588560987,370.31723597183367
Mild tariffs / tighter language,0.3,1,0.030102626327742268,412.6260500675986
No new measures,0.45,0,-0.10357790292345591,360.9939523740762
No new measures,0.45,0,0.07581461448427382,431.92576066942814
No new measures,0.45,0,0.09652058486173254,440.9624363839853
Aggressive tariffs / restrictions,0.2,2,0.07697289417403681,432.4263413557525
No new measures,0.45,0,0.3187601500249816,550.704990711724
No new measures,0.45,0,-0.04455208492099697,382.94333343964854
No new measures,0.45,0,-0.009161197128868431,396.738713477736
No new measures,0.45,0,-0.07955969469273909,369.76934301804783
No new measures,0.45,0,-0.13058661361802015,351.3744609366707
Aggressive tariffs / restrictions,0.2,2,-0.3128133753994946,292.83980921822695
No new measures,0.45,0,-0.04042980791140576,384.52519012472334
Mild tariffs / tighter language,0.3,1,0.12115658920446382,451.9609118541963
No new measures,0.45,0,-0.08312050811458936,368.4550048237325
Mild tariffs / tighter language,0.3,1,0.006219809207906026,402.88812497962994
No new measures,0.45,0,-0.13208384714752622,350.8487649553737
Mild tariffs / tighter language,0.3,1,-0.16330141695572578,340.0653114741789
Aggressive tariffs / restrictions,0.2,2,0.11551108214672659,449.41655219447296
No new measures,0.45,0,0.03840046715534237,416.06420023624474
Aggressive + retaliation,0.05,3,-0.30584601905461195,294.88725287319323
No new measures,0.45,0,-0.11864256729749288,355.59645744239555
Mild tariffs / tighter language,0.3,1,0.14389681587582295,462.35635483257647
Mild tariffs / tighter language,0.3,1,0.05925363846986065,424.83155413991557
No new measures,0.45,0,0.07790604569051432,432.830048982851
No new measures,0.45,0,0.11269977910358867,448.15488037552467
No new measures,0.45,0,-0.09376668631134313,364.55317383199423
Mild tariffs / tighter language,0.3,1,0.26381885166427,521.264692806388
No new measures,0.45,0,0.17782165041737177,478.31081372988604
Aggressive tariffs / restrictions,0.2,2,-0.09872872996131782,362.7487256484354
No new measures,0.45,0,0.058142640890207306,424.3598294025479
Aggressive tariffs / restrictions,0.2,2,0.12873979671665747,455.4012531608106
No new measures,0.45,0,0.0012539509213208583,400.89239899302066
Mild tariffs / tighter language,0.3,1,-0.11215310530226222,357.9115909994377
No new measures,0.45,0,-0.20343648144501064,326.68703308924165
No new measures,0.45,0,-0.19558274962100558,329.2628470737286
No new measures,0.45,0,0.19871976589212542,488.41178637961525
